segment_name,timestamp,camera_id,object_id,center_x,center_y,box_width,box_height,object_type,detection_difficulty,tracking_difficulty,camera_name,object_name,box_area,is_difficult_detection,is_difficult_tracking
10203656353524179475_7625_000_7645_000,1522688014970187,2,bd6656d6-076f-4ad9-abe7-de1d54aaecf9,1107.8088599999999,586.11552,63.790590000000066,46.106070000000045,1,,,CAM_2,TYPE_1,2941.133407881306,False,False
10203656353524179475_7625_000_7645_000,1522688014970187,2,bf967205-1830-4f7e-94e1-1763049ad8da,380.84877000000006,574.7469000000001,76.42239000000001,33.47427000000005,1,,,CAM_2,TYPE_1,2558.1837169053038,False,False
10203656353524179475_7625_000_7645_000,1522688014970187,2,cb971acd-0bee-4096-af52-f02726581dd5,168.63452999999998,572.22054,54.94833,17.68452000000002,1,,,CAM_2,TYPE_1,971.7348408516011,False,False
10203656353524179475_7625_000_7645_000,1522688014970187,2,d6e7237e-e1ff-4095-baec-6192f86bed7a,490.11384,584.8523400000001,5.052720000000022,12.000210000000038,2,,,CAM_2,TYPE_2,60.633701071200456,False,False
10203656353524179475_7625_000_7645_000,1522688014970187,2,e2033db5-1b18-4ff5-9ccc-4349d10481c5,227.3724,565.90464,22.737239999999986,13.894980000000032,1,,,CAM_2,TYPE_1,315.9334950552005,False,False
10203656353524179475_7625_000_7645_000,1522688014970187,2,f9c6e5f6-f2de-4d8f-aa97-7831ca9fde0b,221.05649999999997,574.7469,53.68514999999999,17.68452000000002,1,,,CAM_2,TYPE_1,949.396108878001,False,False
10203656353524179475_7625_000_7645_000,1522688014970187,2,fe10db8a-ec8a-4874-83a5-6156e7d5c4e5,318.32135999999997,565.90464,30.94790999999998,17.68452000000002,1,,,CAM_2,TYPE_1,547.2989333532003,False,False
10203656353524179475_7625_000_7645_000,1522688014970187,4,1dd1590a-d5ba-4fd9-a6ed-ad444bb69e59,15.158159999999999,189.477,30.316319999999997,27.789960000000008,1,,,CAM_4,TYPE_1,842.4893201472001,False,False
10203656353524179475_7625_000_7645_000,1522688014970187,4,2e8c48f0-3f8c-4afd-9d1a-ab4b1a4b5171,65.68535999999999,420.00735,130.10753999999997,178.73997000000003,1,,,CAM_4,TYPE_1,23255.4177963738,False,False
10203656353524179475_7625_000_7645_000,1522688014970187,4,35bf7e40-a8e0-41af-afa5-1a5aede77e65,164.21339999999998,182.52951000000002,44.84288999999998,30.947910000000007,1,,,CAM_4,TYPE_1,1387.7937238598997,False,False
10203656353524179475_7625_000_7645_000,1522688014970187,4,583d2d4b-af96-4315-908e-69e158e6106f,1583.3961299999996,188.21382,39.79016999999999,10.105439999999987,1,,,CAM_4,TYPE_1,402.0971755247994,False,False
10203656353524179475_7625_000_7645_000,1522688014970187,4,64bfb8e9-026f-4484-9614-5d5ef3d871d8,1861.9273200000002,199.58244,53.68515000000002,18.947699999999998,1,,,CAM_4,TYPE_1,1017.2101166550003,False,False
10203656353524179475_7625_000_7645_000,1522688014970187,4,744c2a78-d41b-4201-a2e4-b35cb32b4e82,1251.17979,181.26632999999998,20.84247000000005,17.684519999999992,1,,,CAM_4,TYPE_1,368.58907756440067,False,False
10203656353524179475_7625_000_7645_000,1522688014970187,4,792ba1db-a69e-4350-9bbc-09c897610ae5,1284.6540600000003,180.63474,24.000420000000076,20.84246999999999,1,,,CAM_4,TYPE_1,500.22803383740137,False,False
10203656353524179475_7625_000_7645_000,1522688014970187,4,80c9bceb-dec0-4f20-8e65-38fadfc15ec5,1638.97605,189.477,27.789960000000065,10.105439999999987,1,,,CAM_4,TYPE_1,280.8297733824003,False,False
10203656353524179475_7625_000_7645_000,1522688014970187,4,883b3795-8381-46fb-99e5-c1d7776ed527,104.84394,178.10838,73.26443999999998,49.895610000000005,1,,,CAM_4,TYPE_1,3655.573925108399,False,False
10203656353524179475_7625_000_7645_000,1522688014970187,4,ab0c2e7f-eb7e-4b88-ae35-0cef2c860d66,245.05872178824353,178.7403904172569,90.94896000000003,37.26381000000001,1,,,CAM_4,TYPE_1,3389.1047651376016,False,False
10203656353524179475_7625_000_7645_000,1522688014970187,4,b8f647d3-ce10-49ce-a3c9-648d78b3b3c5,202.10879999999997,180.63474,70.10648999999998,34.10586000000001,1,,,CAM_4,TYPE_1,2391.0421330313998,False,False
10203656353524179475_7625_000_7645_000,1522688014970187,4,cf97b3ee-d2a5-4498-8fb6-926dad5a0d39,748.4341499999999,170.5293,104.21235000000001,46.737660000000005,1,2.0,2.0,CAM_4,TYPE_1,4870.641382101001,True,True
10203656353524179475_7625_000_7645_000,1522688014970187,4,d8a5cabb-ce86-4c9f-b50d-3cc5fedd0f4f,25.4214975,188.21382,50.842995,39.79016999999999,1,,,CAM_4,TYPE_1,2023.0514143591495,False,False
10203656353524179475_7625_000_7645_000,1522688014970187,4,dcf1de3f-b7dd-4b6e-a315-075c330b77c6,1681.92417,188.21382,63.159000000000106,27.789960000000008,1,,,CAM_4,TYPE_1,1755.1860836400035,False,False
10203656353524179475_7625_000_7645_000,1522688014970187,4,f29f2bc0-d682-4f84-91d0-91ed1225e120,1904.7007425000002,198.31925999999999,30.598514999999907,15.15816000000001,1,,,CAM_4,TYPE_1,463.8171861323989,False,False
10203656353524179475_7625_000_7645_000,1522688014970187,4,f97f7775-6de1-4533-aef7-d4146838e053,295.58412,179.37156,41.68493999999998,20.84246999999999,1,,,CAM_4,TYPE_1,868.8171114017993,False,False
10203656353524179475_7625_000_7645_000,1522688014970187,4,fee060f8-feba-4de0-84f7-787496cb9675,238.10942999999997,179.37156,68.21171999999999,30.947910000000007,1,,,CAM_4,TYPE_1,2111.0101715052,False,False
10203656353524179475_7625_000_7645_000,1522688014970187,3,55c59eaa-ffb4-4c85-a8e9-e3c24bffb3cb,1709.0825399999999,716.22306,420.00734999999986,279.7943700000001,1,,,CAM_3,TYPE_1,117515.69188861949,False,False
10203656353524179475_7625_000_7645_000,1522688014970187,3,75c45b95-e385-4c1b-baa2-b3a606d49e51,1158.96765,661.9063199999998,444.00777000000005,232.42512,1,2.0,2.0,CAM_3,TYPE_1,103198.55922318241,True,True
10203656353524179475_7625_000_7645_000,1522688014970187,5,b584f500-9fbb-47bc-a8db-26eb281d3534,281.373345,288.00504,562.74669,310.11069,1,,,CAM_5,TYPE_1,174513.76433111608,False,False
10203656353524179475_7625_000_7645_000,1522688015070129,1,037a0ea9-5597-4a75-9375-4fc0dc1e7c94,574.11531,641.69544,57.47469000000001,20.210879999999975,1,2.0,2.0,CAM_1,TYPE_1,1161.6140626271988,True,True
10203656353524179475_7625_000_7645_000,1522688015070129,1,12f82ab7-17cd-4436-bc30-7ffaecdef933,250.73550367729598,633.6914824515306,29.684729999999973,17.68452000000002,1,2.0,2.0,CAM_1,TYPE_1,524.9602013796001,True,True
10203656353524179475_7625_000_7645_000,1522688015070129,1,1a180718-ec58-4358-b5ff-304d191118a0,395.37534000000005,625.9056899999998,17.052930000000003,9.47384999999997,1,2.0,2.0,CAM_1,TYPE_1,161.55690088049954,True,True
10203656353524179475_7625_000_7645_000,1522688015070129,1,22e48c7d-da0c-4a5e-abd7-28228798b9ed,1396.44549,659.37996,46.106070000000045,18.947700000000054,1,,,CAM_1,TYPE_1,873.6039825390034,False,False
10203656353524179475_7625_000_7645_000,1522688015070129,1,295b68b2-b61e-4701-a693-1fbd6a2a75e9,82.10669999999999,617.06343,15.158159999999995,10.105440000000044,1,,,CAM_1,TYPE_1,153.1798763904006,False,False
10203656353524179475_7625_000_7645_000,1522688015070129,1,2a127960-3dc5-403f-a212-f1bf60bc4d37,1452.6569999999997,678.9592500000001,33.47426999999993,8.84226000000001,1,,,CAM_1,TYPE_1,295.98819865019976,False,False
10203656353524179475_7625_000_7645_000,1522688015070129,1,2cc1001b-cd42-4bf6-8f1a-c65a7df5da2d,897.48939,653.6956500000001,38.526989999999955,15.789750000000026,1,,,CAM_1,TYPE_1,608.3315403525003,False,False
10203656353524179475_7625_000_7645_000,1522688015070129,1,3c73592e-a953-430b-a42e-5b68daa15195,739.2718840207747,642.6408735706029,13.263389999999958,12.000210000000038,1,2.0,2.0,CAM_1,TYPE_1,159.1634653119,True,True
10203656353524179475_7625_000_7645_000,1522688015070129,1,40b52ca5-eca0-4329-9d89-9de5f3272afe,210.31947000000002,644.2218,37.26381000000001,28.421550000000025,1,2.0,2.0,CAM_1,TYPE_1,1059.0952391055012,True,True
10203656353524179475_7625_000_7645_000,1522688015070129,1,4795aee3-4445-42d8-a8cd-815d77d1523f,705.48603,649.2745199999999,6.947490000000016,21.47406000000001,2,2.0,2.0,CAM_1,TYPE_2,149.1908171094004,True,True
10203656353524179475_7625_000_7645_000,1522688015070129,1,56b93f4e-b447-49cb-b3ab-632c312dc57f,128.21277,580.43121,70.73808000000001,134.52867000000003,1,2.0,2.0,CAM_1,TYPE_1,9516.299820753604,True,True
10203656353524179475_7625_000_7645_000,1522688015070129,1,5df3318b-1616-4145-8a55-bdaaff456456,1024.43898,654.3272400000001,25.89519000000007,8.84226000000001,1,,,CAM_1,TYPE_1,228.97200272940088,False,False
10203656353524179475_7625_000_7645_000,1522688015070129,1,763b86e3-01fe-4f86-a580-8d5b83210a9c,220.42490999999998,699.17013,123.16005000000001,73.26444000000004,1,2.0,2.0,CAM_1,TYPE_1,9023.252093622006,True,True
10203656353524179475_7625_000_7645_000,1522688015070129,1,97b8acbd-0c41-401b-bd9f-1dc3e096f669,125.68641,624.0109199999999,43.57970999999999,39.79016999999999,1,2.0,2.0,CAM_1,TYPE_1,1734.0440694506992,True,True
10203656353524179475_7625_000_7645_000,1522688015070129,1,98df744e-e8bb-458c-81db-fdffdeb83e0e,303.79479,666.32745,30.94790999999998,43.57970999999998,1,2.0,2.0,CAM_1,TYPE_1,1348.7009429060984,True,True
10203656353524179475_7625_000_7645_000,1522688015070129,1,a4b95067-1fdf-4048-a4ed-b05394b61962,846.3306,654.95883,14.526569999999992,9.47384999999997,1,,,CAM_1,TYPE_1,137.6225451944995,False,False
10203656353524179475_7625_000_7645_000,1522688015070129,1,ae699896-7041-4764-bf52-6df3a5486490,654.3272400000001,647.3797500000001,8.21067000000005,18.947700000000054,2,,,CAM_1,TYPE_2,155.5733119590014,False,False
10203656353524179475_7625_000_7645_000,1522688015070129,1,b5ee3730-7a81-454f-a02c-11341c986f2a,152.84477999999996,629.69523,15.789749999999998,26.52678000000003,1,2.0,2.0,CAM_1,TYPE_1,418.8512245050004,True,True
10203656353524179475_7625_000_7645_000,1522688015070129,1,ba59b558-10c5-4e50-8229-a3143425863e,92.21214,626.53728,25.89519,18.947700000000054,1,2.0,2.0,CAM_1,TYPE_1,490.6542915630014,True,True
10203656353524179475_7625_000_7645_000,1522688015070129,1,c72d673c-3ec9-4fd4-8309-56aded257539,704.22285,648.01134,6.315900000000056,20.210879999999975,2,2.0,2.0,CAM_1,TYPE_2,127.64989699200098,True,True
10203656353524179475_7625_000_7645_000,1522688015070129,1,d60f0cb2-d840-4a68-a724-163fc7314cd3,549.4832999999999,641.69544,12.631799999999998,7.579079999999976,1,,,CAM_1,TYPE_1,95.73742274399969,False,False
10203656353524179475_7625_000_7645_000,1522688015070129,1,e9d7d638-fc02-47fc-918e-b1ff70fdaf66,248.21486999999996,651.80088,48.63242999999997,41.05335000000002,1,2.0,2.0,CAM_1,TYPE_1,1996.5241701405,True,True
10203656353524179475_7625_000_7645_000,1522688015070129,1,f6a546b1-823f-4ca6-91e8-2015c3119381,726.3285000000001,651.1692899999998,8.84226000000001,20.210879999999975,2,2.0,2.0,CAM_1,TYPE_2,178.70985578879998,True,True
10203656353524179475_7625_000_7645_000,1522688015070129,1,fadb922c-5e1f-4126-9794-35c824f21fc5,458.53434000000004,644.2218,38.52699000000001,19.579290000000015,1,2.0,2.0,CAM_1,TYPE_1,754.3311100371008,True,True
10203656353524179475_7625_000_7645_000,1522688015070129,2,0ad34486-fe48-4f69-bce3-e291e7834714,1825.2951000000003,644.85339,16.4213400000001,11.368619999999964,1,2.0,2.0,CAM_2,TYPE_1,186.68797435080054,True,True
10203656353524179475_7625_000_7645_000,1522688015070129,2,157430c1-b146-4109-8f5b-be6171442a29,1898.5595400000002,657.4851899999999,17.68452000000002,20.210879999999975,1,,,CAM_2,TYPE_1,357.41971157759997,False,False
10203656353524179475_7625_000_7645_000,1522688015070129,2,19417ca0-9f33-4f7e-aae5-d0429df62881,851.1736556181605,597.9053236597372,43.57970999999998,20.210879999999975,1,,,CAM_2,TYPE_1,880.7842892447984,False,False
10203656353524179475_7625_000_7645_000,1522688015070129,2,218558dc-baa5-4ccb-8375-a25657dbf5eb,1116.65112,617.4857139380995,65.05376999999999,20.631751701830808,1,,,CAM_2,TYPE_1,1342.1732299080097,False,False
10203656353524179475_7625_000_7645_000,1522688015070129,2,309da8d0-dc4c-4f44-814f-1cf5038b3ecc,507.16676999999993,591.7998299999999,6.315899999999999,10.737030000000004,2,,,CAM_2,TYPE_2,67.81400777700001,False,False
10203656353524179475_7625_000_7645_000,1522688015070129,2,3317bcd0-9e2f-43d9-afa3-8dca0803c9e8,1035.8075999999999,777.48729,357.47994000000006,147.16047000000003,1,,,CAM_2,TYPE_1,52606.91598597182,False,False
10203656353524179475_7625_000_7645_000,1522688015070129,2,3d09e160-ea12-4419-ac31-41fa71dfd6b5,1063.59756,619.58979,8.210669999999936,19.579290000000015,2,,,CAM_2,TYPE_2,160.75908902429887,False,False
10203656353524179475_7625_000_7645_000,1522688015070129,2,43f5a6e5-3d9e-434b-bfa4-46736b36765e,412.4292311317128,579.8005811317128,37.2645308487846,26.52702028292822,1,,,CAM_2,TYPE_1,988.5169656595135,False,False
10203656353524179475_7625_000_7645_000,1522688015070129,2,5011f141-3665-4331-9667-919181f5a21a,1521.50031,629.69523,181.26632999999993,52.42196999999999,1,,,CAM_2,TYPE_1,9502.338113270094,False,False
10203656353524179475_7625_000_7645_000,1522688015070129,2,537845ec-311d-4a84-bfbb-c10f02a1bcc7,1885.2961499999997,587.3787,25.263599999999997,89.68578000000002,1,2.0,2.0,CAM_2,TYPE_1,2265.7856716080005,True,True
10203656353524179475_7625_000_7645_000,1522688015070129,2,5add9676-aa20-465e-9f02-8de5c7277e89,1837.29531,653.6956500000001,24.000420000000076,18.947700000000054,1,2.0,2.0,CAM_2,TYPE_1,454.75275803400274,True,True
10203656353524179475_7625_000_7645_000,1522688015070129,2,8cec768d-bb42-4a88-afb0-d0209881aa3e,258.32031,582.3259800000001,34.737449999999995,18.947700000000054,1,,,CAM_2,TYPE_1,658.1947813650019,False,False
10203656353524179475_7625_000_7645_000,1522688015070129,2,9a01b34c-280d-418a-8210-a154f65ce7c6,310.11069,582.32598,58.73786999999999,17.68452000000002,1,,,CAM_2,TYPE_1,1038.751036772401,False,False
10203656353524179475_7625_000_7645_000,1522688015070129,2,ad68f1bc-5c54-4ee0-bd6b-270877bc84fc,1870.13799,651.1692899999998,44.8428899999999,42.31652999999994,1,2.0,2.0,CAM_2,TYPE_1,1897.595499971693,True,True
10203656353524179475_7625_000_7645_000,1522688015070129,2,b9efece8-f5d0-4e6d-ad16-24fd36052e2d,519.79857,588.6418799999999,30.947910000000036,12.631799999999998,1,,,CAM_2,TYPE_1,390.9278095380004,False,False
10203656353524179475_7625_000_7645_000,1522688015070129,2,bd6656d6-076f-4ad9-abe7-de1d54aaecf9,1112.8615800000002,591.16824,67.58013000000005,46.106070000000045,1,,,CAM_2,TYPE_1,3115.8542043891057,False,False
10203656353524179475_7625_000_7645_000,1522688015070129,2,bf967205-1830-4f7e-94e1-1763049ad8da,382.11195,582.3259800000001,77.68556999999998,33.47427000000005,1,,,CAM_2,TYPE_1,2600.4677452839032,False,False
10203656353524179475_7625_000_7645_000,1522688015070129,2,cb971acd-0bee-4096-af52-f02726581dd5,169.89771000000002,582.32598,56.211510000000004,17.68452000000002,1,,,CAM_2,TYPE_1,994.0735728252013,False,False
10203656353524179475_7625_000_7645_000,1522688015070129,2,d6e7237e-e1ff-4095-baec-6192f86bed7a,497.06133,591.7998299999999,5.052720000000022,10.737030000000004,2,,,CAM_2,TYPE_2,54.251206221600256,False,False
10203656353524179475_7625_000_7645_000,1522688015070129,2,e2033db5-1b18-4ff5-9ccc-4349d10481c5,234.95148,572.22054,24.00041999999999,17.68452000000002,1,,,CAM_2,TYPE_1,424.43590749840035,False,False
10203656353524179475_7625_000_7645_000,1522688015070129,2,f9c6e5f6-f2de-4d8f-aa97-7831ca9fde0b,221.05650000000003,582.32598,52.421970000000016,15.158159999999953,1,,,CAM_2,TYPE_1,794.6206087751978,False,False
10203656353524179475_7625_000_7645_000,1522688015070129,2,fe10db8a-ec8a-4874-83a5-6156e7d5c4e5,320.84772,574.7469,22.737239999999986,21.47406000000001,1,,,CAM_2,TYPE_1,488.2608559943999,False,False
10203656353524179475_7625_000_7645_000,1522688015070129,4,35bf7e40-a8e0-41af-afa5-1a5aede77e65,138.9498,182.52951000000002,32.842680000000016,30.947910000000007,1,,,CAM_4,TYPE_1,1016.4123047988007,False,False
10203656353524179475_7625_000_7645_000,1522688015070129,4,583d2d4b-af96-4315-908e-69e158e6106f,1590.97521,189.477,39.79016999999999,10.105439999999987,1,,,CAM_4,TYPE_1,402.0971755247994,False,False
10203656353524179475_7625_000_7645_000,1522688015070129,4,64bfb8e9-026f-4484-9614-5d5ef3d871d8,1863.82209,200.21402999999998,56.21151000000009,15.789749999999998,1,,,CAM_4,TYPE_1,887.5656900225013,False,False
10203656353524179475_7625_000_7645_000,1522688015070129,4,744c2a78-d41b-4201-a2e4-b35cb32b4e82,1254.33774,182.52951,22.73723999999993,18.947699999999998,1,,,CAM_4,TYPE_1,430.8184023479986,False,False
10203656353524179475_7625_000_7645_000,1522688015070129,4,792ba1db-a69e-4350-9bbc-09c897610ae5,1289.07519,182.52951,24.000420000000076,20.84246999999999,1,,,CAM_4,TYPE_1,500.22803383740137,False,False
10203656353524179475_7625_000_7645_000,1522688015070129,4,80c9bceb-dec0-4f20-8e65-38fadfc15ec5,1644.02877,190.10859,27.789960000000065,10.737030000000004,1,,,CAM_4,TYPE_1,298.3816342188008,False,False
10203656353524179475_7625_000_7645_000,1522688015070129,4,883b3795-8381-46fb-99e5-c1d7776ed527,75.7908,174.31884,80.21193,46.737660000000005,1,,,CAM_4,TYPE_1,3748.9179122838004,False,False
10203656353524179475_7625_000_7645_000,1522688015070129,4,ab0c2e7f-eb7e-4b88-ae35-0cef2c860d66,226.10922,174.31884000000002,90.94896000000003,37.26381000000001,1,,,CAM_4,TYPE_1,3389.1047651376016,False,False
10203656353524179475_7625_000_7645_000,1522688015070129,4,b8f647d3-ce10-49ce-a3c9-648d78b3b3c5,185.05586999999997,182.52951,68.21171999999999,34.10586000000001,1,,,CAM_4,TYPE_1,2326.4193726792,False,False
10203656353524179475_7625_000_7645_000,1522688015070129,4,cf97b3ee-d2a5-4498-8fb6-926dad5a0d39,739.59189,168.63452999999998,104.21235000000001,49.895610000000005,1,2.0,2.0,CAM_4,TYPE_1,5199.738772783501,True,True
10203656353524179475_7625_000_7645_000,1522688015070129,4,d8a5cabb-ce86-4c9f-b50d-3cc5fedd0f4f,24.316215,188.21382,48.63243,24.00041999999999,1,,,CAM_4,TYPE_1,1167.1987456205995,False,False
